# vendor/ollama/bin/ollama serve
time=2026-08-18T23:22:44.943+03:00 level=INFO source=routes.go:1933 msg="server config" env="map[CUDA_VISIBLE_DEVICES: GGML_VK_VISIBLE_DEVICES: GPU_DEVICE_ORDINAL: HIP_VISIBLE_DEVICES: HSA_OVERRIDE_GFX_VERSION: HTTPS_PROXY:http://127.0.0.1:12334 HTTP_PROXY:http://127.0.0.1:12334 LLAMA_ARG_FIT: LLAMA_ARG_FIT_TARGET: NO_PROXY: OLLAMA_CONTEXT_LENGTH:0 OLLAMA_DEBUG:INFO OLLAMA_DEBUG_LOG_REQUESTS:false OLLAMA_EDITOR: OLLAMA_FLASH_ATTENTION:false OLLAMA_GO_TEMPLATE:true OLLAMA_GPU_OVERHEAD:0 OLLAMA_HOST:http://127.0.0.1:11434 OLLAMA_IGPU_ENABLE: OLLAMA_KEEP_ALIVE:5m0s OLLAMA_KV_CACHE_TYPE: OLLAMA_LLM_LIBRARY: OLLAMA_LOAD_TIMEOUT:5m0s OLLAMA_MAX_LOADED_MODELS:0 OLLAMA_MAX_QUEUE:512 OLLAMA_MAX_TRANSFER_STREAMS:4 OLLAMA_MODELS:/home/sergey/.ollama/models OLLAMA_NOHISTORY:false OLLAMA_NOPRUNE:false OLLAMA_NO_CLOUD:false OLLAMA_NUM_PARALLEL:1 OLLAMA_ORIGINS:[http://localhost https://localhost http://localhost:* https://localhost:* http://127.0.0.1 https://127.0.0.1 http://127.0.0.1:* https://127.0.0.1:* http://0.0.0.0 https://0.0.0.0 http://0.0.0.0:* https://0.0.0.0:* app://* file://* tauri://* vscode-webview://* vscode-file://*] OLLAMA_REMOTES:[ollama.com] OLLAMA_SCHED_SPREAD:false OLLAMA_VULKAN:true ROCR_VISIBLE_DEVICES: http_proxy:http://127.0.0.1:12334 https_proxy:http://127.0.0.1:12334 no_proxy:]"
time=2026-08-18T23:22:44.943+03:00 level=INFO source=routes.go:1935 msg="Ollama cloud disabled: false"
time=2026-08-18T23:22:44.945+03:00 level=INFO source=images.go:912 msg="total blobs: 0"
time=2026-08-18T23:22:44.945+03:00 level=INFO source=images.go:919 msg="total unused blobs removed: 0"
time=2026-08-18T23:22:44.946+03:00 level=INFO source=routes.go:1990 msg="Listening on 127.0.0.1:11434 (version 0.32.14)"
time=2026-08-18T23:22:44.946+03:00 level=INFO source=model_list_cache.go:112 msg="model list cache hydration complete" models=0 failures=0 elapsed=387.502µs
time=2026-08-18T23:22:44.946+03:00 level=INFO source=runner.go:60 msg="discovering available GPUs..."
time=2026-08-18T23:22:45.293+03:00 level=INFO source=model_recommendations.go:177 msg="model recommendations cache sleep scheduled" wait=3h18m35.932611361s consecutive_failures=0
time=2026-08-18T23:22:48.152+03:00 level=INFO source=types.go:32 msg="inference compute" id=0 filter_id=0 library=CUDA compute=7.5 name=CUDA0 description="NVIDIA GeForce GTX 1650 SUPER" libdirs=ollama,cuda_v13 driver=13.1 pci_id=0000:01:00.0 type=discrete total="4.0 GiB" available="3.2 GiB"
time=2026-08-18T23:22:48.152+03:00 level=INFO source=routes.go:2040 msg="vram-based default context" total_vram="4.0 GiB" default_num_ctx=4096
[GIN] 2026/08/18 - 23:22:48 | 404 |     523.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:37 | 404 |     336.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:37 | 404 |       276.1µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:38 | 404 |         284µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:38 | 404 |       266.1µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:38 | 404 |     317.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:38 | 404 |     319.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:39 | 404 |     928.102µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:39 | 404 |     321.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:39 | 404 |     353.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:39 | 404 |     916.002µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:40 | 404 |     306.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:40 | 404 |     893.402µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:40 | 404 |     335.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:40 | 404 |       340.3µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:41 | 404 |     326.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:41 | 404 |     283.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:41 | 404 |     511.702µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:41 | 404 |     329.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:42 | 404 |     359.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:42 | 404 |     270.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:42 | 404 |     312.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:42 | 404 |     638.102µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:43 | 404 |     493.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:43 | 404 |     370.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:43 | 404 |     335.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:43 | 404 |     317.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:44 | 404 |     387.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:44 | 404 |     332.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:44 | 404 |     330.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:44 | 404 |     313.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:45 | 404 |     703.902µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:45 | 404 |     527.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:45 | 404 |     463.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:46 | 404 |     312.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:46 | 404 |     381.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:46 | 404 |     370.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:46 | 404 |     293.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:47 | 404 |     320.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:47 | 404 |     299.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:47 | 404 |     326.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:47 | 404 |     647.202µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:48 | 404 |     298.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:48 | 404 |     326.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:48 | 404 |     561.802µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:48 | 404 |     308.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:49 | 404 |     267.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:49 | 404 |     538.302µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:49 | 404 |     265.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:49 | 404 |       294.5µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:50 | 404 |     311.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:50 | 404 |     389.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:50 | 404 |     330.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:50 | 404 |     467.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:51 | 404 |       354.3µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:51 | 404 |     410.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:51 | 404 |       298.7µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:51 | 404 |    1.429203ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:52 | 404 |     384.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:52 | 404 |     598.902µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:52 | 404 |     339.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:52 | 404 |     332.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:53 | 404 |     300.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:53 | 404 |     286.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:53 | 404 |     782.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:53 | 404 |     323.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:54 | 404 |     374.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:54 | 404 |     277.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:54 | 404 |         334µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:54 | 404 |    1.021402ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:55 | 404 |     727.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:55 | 404 |     326.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:55 | 404 |     559.502µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:55 | 404 |     350.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:56 | 404 |     457.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:56 | 404 |     633.802µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:56 | 404 |     467.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:57 | 404 |     922.403µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:57 | 404 |     623.602µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:57 | 404 |    1.181004ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:57 | 404 |     814.602µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:58 | 404 |     575.602µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:58 | 404 |     948.503µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:58 | 404 |     402.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:58 | 404 |     370.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:59 | 404 |     758.302µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:59 | 404 |     994.103µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:59 | 404 |     298.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:34:59 | 404 |     678.002µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:00 | 404 |     543.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:00 | 404 |     449.902µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:00 | 404 |     777.303µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:00 | 404 |     292.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:01 | 404 |     346.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:01 | 404 |     359.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:01 | 404 |     933.303µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:01 | 404 |     394.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:02 | 404 |     293.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:02 | 404 |    1.126803ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:02 | 404 |     468.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:02 | 404 |     446.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:03 | 404 |     463.902µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:03 | 404 |     486.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:03 | 404 |     392.202µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:03 | 404 |     292.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:04 | 404 |     336.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:04 | 404 |     308.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:04 | 404 |     667.702µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:04 | 404 |     608.602µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:05 | 404 |     570.002µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:05 | 404 |     313.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:05 | 404 |    1.250603ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:05 | 404 |     434.702µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:06 | 404 |     581.002µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:06 | 404 |     300.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:06 | 404 |     722.302µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:07 | 404 |     402.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:07 | 404 |     305.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:07 | 404 |     322.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:07 | 404 |     373.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:08 | 404 |     453.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:08 | 404 |     784.702µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:08 | 404 |     356.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:08 | 404 |     496.302µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:09 | 404 |     472.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:09 | 404 |     564.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:09 | 404 |     548.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:09 | 404 |     890.402µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:10 | 404 |     670.602µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:10 | 404 |     492.302µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:10 | 404 |     404.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:10 | 404 |     310.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:11 | 404 |       329.9µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:11 | 404 |     383.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:11 | 404 |     361.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:11 | 404 |     407.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:12 | 404 |     371.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:12 | 404 |     329.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:12 | 404 |     380.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:12 | 404 |     619.602µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:13 | 404 |     623.002µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:13 | 404 |       707.1µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:13 | 404 |       583.8µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:13 | 404 |       295.6µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:14 | 404 |       585.7µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:14 | 404 |       570.5µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:14 | 404 |       532.1µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:14 | 404 |     888.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:15 | 404 |       458.7µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:15 | 404 |       401.7µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:15 | 404 |    1.946801ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:15 | 404 |       545.4µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:16 | 404 |       583.1µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:16 | 404 |       306.8µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:16 | 404 |     489.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:17 | 404 |       424.5µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:17 | 404 |     498.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:17 | 404 |     345.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:17 | 404 |     336.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:18 | 404 |     913.703µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:18 | 404 |     606.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:18 | 404 |    1.001203ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:18 | 404 |     468.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:19 | 404 |     524.302µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:19 | 404 |     696.402µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:19 | 404 |     293.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:19 | 404 |     575.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:20 | 404 |     441.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:20 | 404 |     432.802µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:20 | 404 |     887.502µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:20 | 404 |     348.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:21 | 404 |     354.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:21 | 404 |     366.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:21 | 404 |     808.802µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:21 | 404 |     424.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:22 | 404 |     515.201µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:22 | 404 |     435.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:22 | 404 |     333.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:22 | 404 |     533.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:23 | 404 |     622.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:23 | 404 |     601.102µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:23 | 404 |     362.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:23 | 404 |     275.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:24 | 404 |    1.142903ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:24 | 404 |     543.502µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:24 | 404 |     333.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:24 | 404 |     327.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:25 | 404 |     643.401µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:25 | 404 |     293.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:25 | 404 |     289.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:26 | 404 |     321.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:26 | 404 |     627.002µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:26 | 404 |     962.602µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:26 | 404 |    1.354503ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:27 | 404 |     645.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:27 | 404 |     871.402µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:27 | 404 |     355.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:27 | 404 |     292.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:28 | 404 |     380.301µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:28 | 404 |     938.902µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:28 | 404 |     505.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:28 | 404 |    1.231504ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:29 | 404 |     369.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:29 | 404 |     363.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:29 | 404 |     473.501µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:29 | 404 |     782.702µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:30 | 404 |    1.761204ms |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:30 | 404 |     489.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:30 | 404 |     693.802µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:30 | 404 |     528.701µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:31 | 404 |     459.702µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:31 | 404 |     938.503µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:31 | 404 |     436.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:31 | 404 |     396.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:32 | 404 |     309.901µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:32 | 404 |     275.001µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:32 | 404 |     903.202µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:32 | 404 |     290.801µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:33 | 404 |       271.5µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:33 | 404 |     343.101µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:33 | 404 |     610.202µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:33 | 404 |     940.902µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:34 | 404 |     502.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:34 | 404 |     312.601µs |       127.0.0.1 | POST     "/v1/completions"
[GIN] 2026/08/18 - 23:35:34 | 404 |     909.102µs |       127.0.0.1 | POST     "/v1/completions"
